fips,name,population,population18To34,population18To34_me,population18To34_p,population18To34_pme,white,white_me,white_p,white_pme,minority,minority_me,minority_p,minority_pme,neverMarried,neverMarried_me,neverMarried_p,neverMarried_pme,liveAlone,liveAlone_me,liveAlone_p,liveAlone_pme,educationBachelor,educationBachelor_me,educationBachelor_p,educationBachelor_pme,civilian,veteran,veteran_me,veteran_p,veteran_pme,foreignBorn,foreignBorn_me,foreignBorn_p,foreignBorn_pme,otherLanguage,otherLanguage_me,otherLanguage_p,otherLanguage_pme,medianEarnings,medianEarnings_me,povertyUniverse,poverty,poverty_me,poverty_p,poverty_pme,employed,employed_me,employed_p,employed_pme,commuter,droveToWork,droveToWork_me,droveToWork_p,droveToWork_pme,liveWithParent,liveWithParent_me,liveWithParent_p,liveWithParent_pme
44860,"Sulphur Springs, TX",35295,6895,40,19.535,0.11333,4855,27,70.41,0.42,2035,40,29.51,0.43,3160,277,45.83,3.99,265,112,3.84,1.63,610,144,8.85,2.09,6890,130,78,1.89,1.13,915,160,13.27,2.32,1530,138,22.19,2.02,28060,,6740,1515,229,22.48,3.41,4535,223,65.77,3.19,4495,4100,236,91.21,3.12,1900,202,27.56,2.91
44900,"Summerville, GA",25670,5290,121,20.608,0.47137,4100,25,77.5,1.76,1190,120,22.5,1.74,3125,287,59.07,5.14,240,95,4.54,1.78,255,96,4.82,1.8,5285,35,28,0.66,0.54,335,80,6.33,1.46,440,102,8.32,1.89,26723,,4400,1435,249,32.61,5.39,2460,292,46.5,5.42,2430,2360,273,97.12,2.35,1330,208,25.14,4.07
44920,"Summit Park, UT",37232,7315,95,19.647,0.25516,5790,13,79.15,1.05,1525,96,20.85,1.04,4215,342,57.62,4.56,500,148,6.84,2.02,1540,269,21.05,3.61,7315,75,52,1.03,0.71,1290,177,17.63,2.4,1360,142,18.59,1.86,32393,,7245,1070,225,14.77,3.06,5485,244,74.98,3.03,5415,4740,313,87.53,4.18,1785,325,24.4,4.4
44940,"Sumter, SC",107645,26235,292,24.372,0.27126,11435,30,43.59,0.49,14800,291,56.41,0.48,16850,603,64.23,2.33,1780,359,6.78,1.35,2935,456,11.19,1.73,24385,1915,373,7.85,1.54,1395,345,5.32,1.27,1715,284,6.54,1.06,29864,,24425,4345,495,17.79,1.99,13480,640,51.38,2.39,15115,14250,541,94.28,1.5,8600,622,32.78,2.46
44980,"Sunbury, PA",94444,18375,149,19.456,0.15777,16335,28,88.9,0.78,2040,159,11.1,0.78,11675,387,63.54,2.01,1580,289,8.6,1.58,3060,297,16.65,1.61,18365,830,184,4.52,0.99,370,119,2.01,0.65,1050,158,5.71,0.85,31260,,16730,3335,401,19.93,2.4,11385,430,61.96,2.31,11220,10380,450,92.51,1.78,5265,393,28.65,2.12
45000,"Susanville, CA",34018,10575,332,31.086,0.97595,4830,31,45.67,1.48,5745,334,54.33,1.47,6915,392,65.39,2.71,445,155,4.21,1.5,510,192,4.82,1.82,10535,370,142,3.51,1.35,1070,157,10.12,1.44,3100,328,29.31,2.65,38374,,4660,1100,295,23.61,5.83,2560,332,24.21,3.44,2550,2265,340,88.82,4.56,1025,216,9.69,2.06
45020,"Sweetwater, TX",15087,3135,92,20.779,0.6098,1660,20,52.95,1.55,1475,91,47.05,1.54,1755,202,55.98,5.71,110,61,3.51,1.94,165,69,5.26,2.24,3135,95,71,3.03,2.23,180,83,5.74,2.64,755,193,24.08,6.35,26378,,2905,595,196,20.48,6.62,1955,171,62.36,5.28,1950,1710,200,87.69,4.98,850,194,27.11,6.11
45060,"Syracuse, NY",661838,154780,239,23.386,0.03611,121370,156,78.41,0.15,33410,266,21.59,0.15,114610,1166,74.05,0.75,12250,677,7.91,0.44,36735,1107,23.73,0.71,154365,2905,390,1.88,0.25,10790,577,6.97,0.37,17065,743,11.03,0.47,33674,,133860,29510,1194,22.05,0.86,96625,1136,62.43,0.71,94585,79405,1164,83.95,0.87,43690,1243,28.23,0.81
45140,"Tahlequah, OK",47488,12530,133,26.386,0.28007,5685,28,45.37,0.49,6845,131,54.63,0.49,7855,404,62.69,3.16,825,189,6.58,1.51,1735,271,13.85,2.16,12520,295,112,2.36,0.89,595,177,4.75,1.4,890,194,7.1,1.53,24514,,11185,3600,448,32.19,3.88,7645,440,61.01,3.34,7620,7075,483,92.85,3.3,3105,419,24.78,3.3
45180,"Talladega-Sylacauga, AL",93043,18950,157,20.367,0.16874,11030,27,58.21,0.48,7915,157,41.77,0.49,11180,473,59,2.48,685,220,3.61,1.16,1540,302,8.13,1.59,18920,485,186,2.56,0.98,540,133,2.85,0.7,960,213,5.07,1.11,26916,,17700,4960,511,28.02,2.92,10335,455,54.54,2.34,10035,9710,473,96.76,1.35,6915,461,36.49,2.47
45220,"Tallahassee, FL",370777,123135,292,33.21,0.07875,64185,245,52.13,0.22,58950,359,47.87,0.22,96835,1320,78.64,1.08,11820,759,9.6,0.62,27625,1216,22.43,0.98,122925,2665,389,2.17,0.32,8540,745,6.94,0.6,14235,1040,11.56,0.84,31116,,109685,42140,1680,38.42,1.47,69665,1476,56.58,1.18,68490,62130,1390,90.71,0.96,22540,1235,18.31,1.01
45300,"Tampa-St. Petersburg-Clearwater, FL",2819241,588050,255,20.858,0.00904,342430,318,58.23,0.06,245620,401,41.77,0.06,397350,3067,67.57,0.52,50145,1515,8.53,0.26,119255,2348,20.28,0.4,583970,17530,1092,3,0.19,82885,2303,14.09,0.39,135000,2194,22.96,0.37,31851,,571440,108785,2662,19.04,0.47,384995,3104,65.47,0.53,383615,346030,3044,90.2,0.38,192135,3956,32.67,0.67
45340,"Taos, NM",32899,5270,121,16.019,0.36779,1480,25,28.08,0.65,3790,120,71.92,0.65,3760,291,71.35,5.58,360,150,6.83,2.83,725,231,13.76,4.35,5270,280,151,5.31,2.88,265,115,5.03,2.15,2160,312,40.99,5.77,27934,,5250,1420,333,27.05,6.08,2810,346,53.32,6.28,2685,2270,374,84.54,6.04,2420,366,45.92,6.99
45380,"Taylorville, IL",34651,6890,125,19.884,0.36074,6405,24,92.96,1.68,485,125,7.04,1.68,4020,256,58.35,3.36,445,134,6.46,1.94,930,183,13.5,2.74,6875,220,94,3.2,1.35,110,47,1.6,0.69,230,79,3.34,1.12,30108,,6205,1155,210,18.61,3.32,4650,197,67.49,3.44,4645,4440,218,95.59,1.51,1765,235,25.62,3.31
45460,"Terre Haute, IN",172368,42755,245,24.804,0.14214,36585,38,85.57,0.5,6170,248,14.43,0.5,28180,708,65.91,1.61,2815,357,6.58,0.83,5595,538,13.09,1.25,42660,945,194,2.22,0.45,1950,377,4.56,0.87,2910,394,6.81,0.91,29159,,35750,9325,570,26.08,1.56,25665,608,60.03,1.45,25350,22955,632,90.55,1.24,10625,618,24.85,1.45
45500,"Texarkana, TX-AR",149358,32660,209,21.867,0.13993,20445,25,62.6,0.41,12215,212,37.4,0.41,18705,822,57.27,2.45,2185,395,6.69,1.2,3680,478,11.27,1.46,32585,805,211,2.47,0.65,1145,260,3.51,0.79,2495,327,7.64,0.98,28990,,30250,6795,585,22.46,1.93,19835,653,60.73,1.99,19190,18350,727,95.62,1.26,9600,800,29.39,2.43
45520,"The Dalles, OR",25281,5055,177,19.995,0.70013,3320,22,65.68,2.29,1735,177,34.32,2.29,2850,207,56.38,4.29,310,109,6.13,2.18,585,143,11.57,2.88,5045,90,55,1.78,1.1,860,228,17.01,4.05,1240,214,24.53,3.69,27000,,4975,1470,281,29.55,5.29,3200,226,63.3,4.22,3145,2290,286,72.81,8.27,830,183,16.42,3.78
45540,"The Villages, FL",98409,10125,203,10.289,0.20628,5535,63,54.67,1.26,4590,211,45.33,1.25,6760,362,66.77,3.24,280,128,2.77,1.27,575,173,5.68,1.69,10125,230,87,2.27,0.86,855,218,8.44,2.16,1725,223,17.04,2.12,25473,,6830,1855,429,27.16,6.09,4450,376,43.95,3.64,4420,4100,404,92.76,3.66,2490,458,24.59,4.61
45580,"Thomaston, GA",26918,5205,185,19.337,0.68727,3405,25,65.42,2.32,1805,185,34.68,2.33,3320,235,63.78,4.22,265,102,5.09,1.94,445,144,8.55,2.74,5195,100,60,1.92,1.15,265,157,5.09,2.91,285,163,5.48,3.03,26918,,5105,1250,282,24.49,5.34,2700,303,51.87,5.27,2565,2450,313,95.52,2.63,1835,317,35.25,6.13
45620,"Thomasville, GA",44692,8955,147,20.037,0.32892,4710,28,52.6,0.87,4250,149,47.46,0.89,5595,434,62.48,4.67,760,223,8.49,2.47,1300,291,14.52,3.29,8955,295,174,3.29,1.95,450,173,5.03,1.88,645,209,7.2,2.25,25962,,8615,2920,411,33.89,4.57,4775,437,53.32,4.77,4650,4290,397,92.26,2.92,2900,388,32.38,4.5
45660,"Tiffin, OH",56376,12505,164,22.181,0.2909,11005,27,88,1.15,1500,164,12,1.16,8440,339,67.49,2.58,595,134,4.76,1.08,1490,299,11.92,2.4,12475,315,112,2.53,0.9,350,142,2.8,1.13,485,141,3.88,1.11,30068,,10715,2435,282,22.73,2.68,7815,390,62.5,2.99,7695,6845,358,88.95,2.79,3135,380,25.07,3.09
45700,"Tifton, GA",40537,10295,137,25.397,0.33796,5270,28,51.19,0.68,5025,138,48.81,0.69,7085,410,68.82,3.97,485,167,4.71,1.64,1390,368,13.5,3.59,10295,85,59,0.83,0.57,1020,232,9.91,2.18,1675,216,16.27,1.94,25260,,9200,2635,487,28.64,5.27,5860,436,56.92,4.21,5760,5295,392,91.93,2.69,3305,419,32.1,4.1
45740,"Toccoa, GA",25910,5400,257,20.841,0.9919,4445,25,82.31,3.96,955,257,17.69,3.97,3100,419,57.41,6.39,215,131,3.98,2.4,340,139,6.3,2.55,5400,25,32,0.46,0.6,160,96,2.96,1.75,305,132,5.65,2.4,22230,,4530,1295,349,28.59,7.73,2765,342,51.2,6.22,2695,2450,315,90.91,3.1,1585,394,29.35,6.73
45780,"Toledo, OH",609437,148380,183,24.347,0.03003,107975,147,72.77,0.15,40405,263,27.23,0.15,105080,1286,70.82,0.86,13255,761,8.93,0.52,27900,1120,18.8,0.76,148130,2520,376,1.7,0.26,6050,672,4.08,0.45,10180,702,6.86,0.48,31577,,138005,38870,1531,28.17,1.09,95620,1636,64.44,1.1,93930,85285,1667,90.8,0.73,40090,1456,27.02,0.99
45820,"Topeka, KS",234089,48015,195,20.511,0.0833,36220,46,75.43,0.31,11795,197,24.57,0.31,27565,670,57.41,1.45,4150,443,8.64,0.92,10635,643,22.15,1.33,47835,1675,221,3.5,0.46,2975,397,6.2,0.82,4700,442,9.79,0.92,31630,,46625,9900,792,21.23,1.71,34620,862,72.1,1.75,34130,31740,770,93,0.93,11155,727,23.23,1.51
45860,"Torrington, CT",188629,31200,182,16.54,0.09649,27050,20,86.7,0.52,4150,188,13.3,0.53,21770,488,69.78,1.58,1760,290,5.64,0.93,8490,495,27.21,1.56,31195,665,159,2.13,0.51,2310,282,7.4,0.89,3300,278,10.58,0.88,39446,,30770,2760,401,8.97,1.29,23250,525,74.52,1.67,22755,21080,578,92.64,1.46,13575,616,43.51,1.99
45900,"Traverse City, MI",144480,26725,259,18.497,0.17926,24130,35,90.29,0.89,2595,260,9.71,0.88,17035,626,63.74,2.23,2120,324,7.93,1.23,4310,384,16.13,1.43,26600,580,165,2.18,0.62,680,316,2.54,1.17,1385,347,5.18,1.28,27139,,25810,4945,582,19.16,2.16,19175,484,71.75,1.77,18765,17345,576,92.43,1.6,8085,556,30.25,2.09
45940,"Trenton, NJ",368094,87460,86,23.76,0.02336,41140,95,47.04,0.12,46320,124,52.96,0.12,64710,1024,73.99,1.17,3940,451,4.5,0.51,22945,942,26.23,1.08,87405,1185,302,1.36,0.35,22005,1061,25.16,1.21,29135,847,33.31,0.97,38862,,73955,10930,917,14.78,1.24,55245,1150,63.17,1.32,53605,40305,1110,75.19,1.56,26775,1219,30.61,1.39
45980,"Troy, AL",32977,11085,133,33.614,0.40331,6090,24,54.94,0.66,4995,133,45.06,0.66,8420,338,75.96,3.21,915,213,8.25,1.93,1575,248,14.21,2.21,11035,305,132,2.76,1.2,980,384,8.84,3.44,1210,378,10.92,3.38,28220,,9375,4235,458,45.17,4.19,6090,447,54.94,4.1,5840,5385,475,92.21,2.66,1845,379,16.64,3.44
46020,"Truckee-Grass Valley, CA",98509,16100,136,16.344,0.13806,13025,29,80.9,0.68,3075,136,19.1,0.68,11070,460,68.76,2.79,1040,273,6.46,1.69,2910,473,18.07,2.97,16005,270,108,1.69,0.67,995,287,6.18,1.78,1620,321,10.06,1.98,31773,,15955,2810,404,17.61,2.52,11065,524,68.73,3.21,10680,9430,481,88.3,2.66,5490,596,34.1,3.68
46060,"Tucson, AZ",986891,238205,124,24.137,0.01256,110875,213,46.55,0.09,127330,240,53.45,0.09,163030,1695,68.44,0.71,22445,992,9.42,0.42,41715,1483,17.51,0.62,234570,8425,752,3.59,0.32,32775,1403,13.76,0.59,76575,1758,32.15,0.74,30919,,225230,61235,1968,27.19,0.86,147130,2191,61.77,0.92,148130,126005,2226,85.06,0.85,63130,2028,26.5,0.85
46100,"Tullahoma-Manchester, TN",100343,20255,214,20.186,0.21327,17600,72,86.89,0.85,2655,198,13.11,0.85,10910,578,53.86,2.75,1215,305,6,1.51,2420,368,11.95,1.83,20200,465,150,2.3,0.74,985,179,4.86,0.87,1165,180,5.75,0.88,28971,,18275,4790,552,26.21,2.97,12275,464,60.6,2.21,12040,11275,480,93.65,1.85,5205,519,25.7,2.53
46140,"Tulsa, OK",945802,213380,213,22.561,0.02252,131890,89,61.81,0.07,81490,221,38.19,0.07,118275,1361,55.43,0.64,17180,853,8.05,0.4,38755,1056,18.16,0.49,213035,6395,537,3,0.25,20420,868,9.57,0.4,27560,706,12.92,0.33,31146,,207490,38465,1177,18.54,0.56,147440,1381,69.1,0.64,144750,135955,1382,93.92,0.49,54035,1356,25.32,0.64
46180,"Tupelo, MS",137537,30110,242,21.892,0.17595,20590,29,68.38,0.55,9520,242,31.62,0.55,16420,736,54.53,2.43,1380,317,4.58,1.05,3855,499,12.8,1.66,30060,700,195,2.33,0.65,1265,317,4.2,1.04,2300,488,7.64,1.61,27415,,29250,5640,619,19.28,2.07,19075,599,63.35,1.94,18940,18390,559,97.1,0.95,10575,708,35.12,2.37
46220,"Tuscaloosa, AL",231934,72325,317,31.183,0.13668,44960,254,62.16,0.38,27365,349,37.84,0.38,51865,1038,71.71,1.38,5325,489,7.36,0.68,12085,866,16.71,1.2,72275,1505,322,2.08,0.45,3910,411,5.41,0.56,5955,606,8.23,0.82,29914,,64300,17015,1092,26.46,1.67,41290,1032,57.09,1.4,40440,38280,979,94.66,0.94,21135,1178,29.22,1.63
46300,"Twin Falls, ID",100458,23175,182,23.069,0.18117,16990,27,73.31,0.58,6185,182,26.69,0.58,10775,670,46.49,2.82,1080,236,4.66,1.02,2045,302,8.82,1.3,23100,615,169,2.66,0.73,3875,411,16.72,1.76,5500,436,23.73,1.85,27317,,22420,4405,585,19.65,2.61,15910,534,68.65,2.16,15620,14515,524,92.93,1.86,5175,612,22.33,2.62
46340,"Tyler, TX",212227,50210,140,23.659,0.06597,27675,30,55.12,0.17,22540,145,44.89,0.17,30160,948,60.07,1.87,3805,471,7.58,0.94,8215,756,16.36,1.5,50070,1050,236,2.1,0.47,7060,586,14.06,1.17,10800,579,21.51,1.15,28441,,47895,10325,840,21.56,1.74,34535,754,68.78,1.53,33775,30995,693,91.77,1.32,13315,987,26.52,1.96
46380,"Ukiah, CA",87497,17385,92,19.869,0.10515,10030,41,57.69,0.37,7355,97,42.31,0.37,11300,474,65,2.7,970,244,5.58,1.4,1610,299,9.26,1.71,17285,275,116,1.59,0.67,2940,322,16.91,1.86,5045,377,29.02,2.19,29216,,16930,4435,533,26.2,3.14,10815,487,62.21,2.75,10610,9010,515,84.92,3.25,5355,639,30.8,3.7
46460,"Union City, TN-KY",38216,7210,177,18.866,0.46316,5735,34,79.54,2.13,1475,187,20.46,2.11,4105,248,56.93,3.28,370,115,5.13,1.55,945,187,13.11,2.57,7190,160,75,2.23,1.03,200,95,2.77,1.32,460,150,6.38,2,27858,,6920,1520,216,21.97,3.02,4470,234,62,3.34,4410,4285,220,97.17,1.21,2445,253,33.91,3.61
46500,"Urbana, OH",39855,7750,128,19.445,0.32116,7105,24,91.68,1.52,645,127,8.32,1.5,4245,254,54.77,3.02,260,89,3.35,1.16,825,163,10.65,2.1,7730,150,88,1.94,1.14,85,45,1.1,0.59,305,106,3.94,1.36,34760,,7385,1070,280,14.49,3.73,4980,323,64.26,4.14,4870,4585,334,94.15,2.25,2585,272,33.35,3.39
46520,"Urban Honolulu, HI",964678,242075,80,25.094,0.00829,60270,97,24.9,0.04,181805,132,75.1,0.04,153355,1607,63.35,0.66,13050,856,5.39,0.35,54970,1508,22.71,0.62,211530,15290,1099,7.23,0.51,39370,1561,16.26,0.64,59585,1509,24.61,0.62,35863,,221695,26480,1330,11.94,0.6,146375,1757,60.47,0.73,173230,132490,1864,76.48,0.79,71215,1531,29.42,0.63
46540,"Utica-Rome, NY",298634,63240,115,21.176,0.03851,51685,69,81.73,0.18,11555,131,18.27,0.18,45085,872,71.29,1.37,4145,462,6.55,0.73,11285,616,17.84,0.97,62965,1485,267,2.36,0.42,5475,499,8.66,0.79,8490,617,13.43,0.97,31026,,56850,11295,765,19.87,1.34,40555,763,64.13,1.2,39830,35695,753,89.62,0.9,21190,857,33.51,1.35
46620,"Uvalde, TX",26578,5780,121,21.747,0.45526,1240,102,21.45,1.38,4540,51,78.55,1.36,3505,300,60.64,5.65,170,117,2.94,2.02,495,145,8.56,2.52,5780,120,100,2.08,1.73,635,326,10.99,5.67,3390,288,58.65,5.02,27061,,5490,1710,353,31.15,6.4,3235,342,55.97,5.91,3030,2950,348,97.36,1.88,2035,416,35.21,7.31
46660,"Valdosta, GA",141522,42795,270,30.239,0.19078,23165,150,54.13,0.47,19630,299,45.87,0.47,27660,758,64.63,1.83,2860,439,6.68,1.03,5945,585,13.89,1.38,40200,1875,326,4.66,0.8,1985,346,4.64,0.8,3545,471,8.28,1.08,28462,,39830,12915,782,32.43,1.9,23610,810,55.17,1.91,25755,23720,789,92.1,1.26,10035,711,23.45,1.68
46700,"Vallejo-Fairfield, CA",417258,97830,82,23.446,0.01965,34590,61,35.36,0.07,63240,106,64.64,0.07,64150,1226,65.57,1.26,4100,489,4.19,0.5,13860,751,14.17,0.77,93300,3375,455,3.62,0.49,19655,940,20.09,0.96,31135,971,31.83,0.99,36976,,92985,14765,1190,15.88,1.27,59355,1033,60.67,1.06,61890,56065,1154,90.59,1.14,35965,1102,36.76,1.13
46740,"Valley, AL",34145,6690,43,19.593,0.12593,3465,24,51.79,0.32,3230,41,48.28,0.34,4370,292,65.32,4.33,350,100,5.23,1.48,650,200,9.72,2.97,6685,145,72,2.17,1.08,125,59,1.87,0.89,135,63,2.02,0.93,30179,,6650,1695,258,25.49,3.86,4165,249,62.26,3.74,4065,3975,259,97.79,1.22,2605,328,38.94,4.92
46780,"Van Wert, OH",28685,5425,78,18.912,0.27192,5100,21,94.01,1.35,325,77,5.99,1.34,2775,201,51.15,3.76,295,97,5.44,1.79,760,160,14.01,2.94,5425,220,82,4.06,1.51,15,20,0.28,0.36,120,82,2.21,1.49,31976,,5405,1030,191,19.06,3.45,3670,218,67.65,4,3585,3330,237,92.89,2.63,1830,265,33.73,4.96
46820,"Vermillion, SD",13953,6320,105,45.295,0.75253,5635,15,89.16,1.49,685,105,10.84,1.49,5075,205,80.3,3.19,670,184,10.6,2.92,1555,267,24.6,4.17,6310,135,93,2.14,1.48,215,70,3.4,1.1,285,87,4.51,1.37,25970,,4175,1935,297,46.35,5.97,3925,287,62.1,4.3,3730,2800,245,75.07,4.17,360,96,5.7,1.5
46860,"Vernal, UT",33722,8725,134,25.873,0.39737,6970,44,79.89,1.32,1755,139,20.11,1.3,3290,327,37.71,3.65,325,120,3.72,1.38,960,231,11,2.66,8660,180,102,2.08,1.18,600,171,6.88,1.91,935,179,10.72,2.01,43219,,8595,1115,246,12.97,2.74,6020,277,69,3.03,5940,5535,311,93.18,2.59,1730,282,19.83,3.25
46900,"Vernon, TX",13371,2815,151,21.053,1.12931,1615,25,57.37,3.19,1200,153,42.63,3.19,1520,216,54,7.7,85,60,3.02,2.13,150,84,5.33,2.96,2815,60,47,2.13,1.69,165,92,5.86,3.32,470,136,16.7,4.7,24434,,2645,785,182,29.68,6.88,1735,214,61.63,5.91,1710,1615,219,94.44,3.65,630,178,22.38,6.42
46980,"Vicksburg, MS",57942,13025,118,22.479,0.20365,4475,57,34.36,0.45,8555,112,65.68,0.45,9445,407,72.51,3.16,760,238,5.83,1.82,1970,327,15.12,2.52,13000,185,95,1.42,0.73,180,111,1.38,0.85,545,155,4.18,1.16,25685,,12510,3780,506,30.22,4.06,6970,403,53.51,3.07,6965,6655,405,95.55,1.72,5025,448,38.58,3.47
47020,"Victoria, TX",95349,20710,230,21.72,0.24122,8625,77,41.65,0.5,12085,221,58.35,0.51,12085,576,58.35,2.88,1350,265,6.52,1.27,2245,346,10.84,1.68,20660,650,238,3.15,1.15,1290,317,6.23,1.52,4065,512,19.63,2.46,30295,,20490,4050,500,19.77,2.42,14995,459,72.4,2.09,14765,13975,481,94.65,1.4,5970,605,28.83,2.93
47080,"Vidalia, GA",36279,7925,243,21.845,0.66981,4510,28,56.91,1.75,3415,243,43.09,1.75,4715,359,59.5,4.59,330,141,4.16,1.79,760,230,9.59,2.93,7925,235,126,2.97,1.59,700,214,8.83,2.67,1025,175,12.93,2.12,26836,,7365,2175,319,29.53,4.25,4420,336,55.77,3.56,4320,4075,315,94.33,2.56,2680,336,33.82,4.43
47180,"Vincennes, IN",38266,9495,178,24.813,0.46516,8545,24,89.99,1.69,945,178,9.95,1.69,6245,387,65.77,3.66,780,201,8.21,2.12,810,178,8.53,1.83,9435,195,86,2.07,0.91,205,99,2.16,1.03,310,132,3.26,1.38,31316,,7510,1485,234,19.77,3.01,5350,342,56.35,3.65,5330,4900,358,91.93,3.01,2300,381,24.22,3.93
47220,"Vineland-Bridgeton, NJ",157342,37595,94,23.894,0.05974,14540,66,38.68,0.19,23055,104,61.32,0.18,27195,746,72.34,1.96,990,222,2.63,0.59,3955,464,10.52,1.23,37520,615,186,1.64,0.49,6445,590,17.14,1.57,12400,464,32.98,1.23,30733,,33165,6245,592,18.83,1.73,21030,732,55.94,1.93,20185,18420,756,91.26,1.86,13770,890,36.63,2.36
47240,"Vineyard Haven, MA",16739,2880,,17.205,,2385,231,82.81,8.01,500,230,17.36,7.99,2445,196,84.9,6.82,140,101,4.86,3.51,725,229,25.17,7.93,2875,30,51,1.04,1.79,305,169,10.59,5.88,505,243,17.53,8.46,37276,,2830,305,139,10.78,4.92,2280,169,79.17,5.87,2205,1715,239,77.78,8.03,1285,301,44.62,10.45
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1688238,445610,561,26.395,0.03323,236195,186,53,0.08,209415,563,47,0.08,285175,2541,64,0.57,29875,1337,6.7,0.3,84205,1796,18.9,0.4,388680,37960,1547,9.77,0.39,30805,1293,6.91,0.29,44915,1590,10.08,0.36,32347,,398165,57895,2326,14.54,0.57,259870,2535,58.32,0.57,311575,268610,2745,86.21,0.57,120085,2395,26.95,0.53
47300,"Visalia-Porterville, CA",446644,110905,68,24.831,0.01522,27500,123,24.8,0.11,83405,139,75.2,0.11,66710,1189,60.15,1.07,2570,439,2.32,0.4,8525,816,7.69,0.74,110725,1780,335,1.61,0.3,30625,1337,27.61,1.21,61195,1408,55.18,1.27,27482,,109660,30175,1498,27.52,1.37,65935,1379,59.45,1.24,64060,58375,1522,91.13,1.19,39955,1341,36.03,1.2
47340,"Wabash, IN",32650,6585,167,20.168,0.51149,6170,24,93.7,2.38,415,166,6.3,2.36,4245,329,64.46,4.6,330,127,5.01,1.94,825,178,12.53,2.68,6575,55,40,0.84,0.61,265,157,4.02,2.29,410,177,6.23,2.56,30249,,5610,1200,230,21.39,4.02,3985,269,60.52,3.5,3945,3520,294,89.23,3.89,1600,242,24.3,3.78
47380,"Waco, TX",255035,69150,158,27.114,0.06195,37880,47,54.78,0.14,31270,165,45.22,0.14,45915,947,66.4,1.38,5120,510,7.4,0.74,9210,693,13.32,1,69025,1340,207,1.94,0.3,6970,588,10.08,0.85,14995,768,21.68,1.1,26917,,62910,19620,984,31.19,1.54,42965,1002,62.13,1.44,42530,39075,943,91.88,1.18,17590,929,25.44,1.35
47420,"Wahpeton, ND-MN",22834,5045,59,22.094,0.25839,4625,22,91.67,1.07,420,59,8.33,1.07,3215,149,63.73,2.97,440,123,8.72,2.44,660,109,13.08,2.11,5035,120,54,2.38,1.07,85,39,1.68,0.77,155,47,3.07,0.91,33093,,4160,765,178,18.39,3.81,3550,178,70.37,3.39,3470,3130,193,90.2,2.56,770,173,15.26,3.47
